P1 Action,P2 Action,P1 Type,P2 Type,Winner,P1 Net Dmg,P2 Net Dmg,Mom Shift,Note
Ultimate Barrage,Basic Reversal,OFF,DEF,P1,10,0,10,
Ultimate Barrage,Basic Technical,OFF,OFF,P1,10,1,9,
Ultimate Barrage,Breakout,OFF,DEF,P1,0,0,9,
Ultimate Barrage,Catch,OFF,DEF,P1,0,0,10,
Ultimate Barrage,Counter Strike,OFF,DEF,P1,10,1,9,
Ultimate Barrage,Crushing Block,OFF,DEF,P1,0,1,10,
Ultimate Barrage,Discombobulate,OFF,OFF,SPEED_TIE,10,1,10,
Ultimate Barrage,Draining Defence,OFF,DEF,P1,0,0,10,
Ultimate Barrage,Drop Kick,OFF,OFF,P1,10,4,10,
Ultimate Barrage,Drop Prone,OFF,DEF,P1,10,0,10,
Ultimate Barrage,Drop Punch,OFF,DEF,P1,0,3,10,
Ultimate Barrage,Elbow Block,OFF,DEF,P1,0,1,10,
Ultimate Barrage,Evading Dance,OFF,DEF,P1,10,0,9,
Ultimate Barrage,Final Strike,OFF,OFF,P1,10,15,10,
Ultimate Barrage,Flying Kick,OFF,OFF,P1,10,1,8,
Ultimate Barrage,Go with the Flow,OFF,OFF,P1,10,0,10,
Ultimate Barrage,Grab,OFF,OFF,SPEED_TIE,10,0,10,
Ultimate Barrage,Hand Catch,OFF,DEF,P1,0,0,10,
Ultimate Barrage,Haymaker,OFF,OFF,P1,10,2,7,
Ultimate Barrage,Headbutt,OFF,OFF,SPEED_TIE,10,0,10,
Ultimate Barrage,100 Hand Slap,OFF,OFF,SPEED_TIE,10,4,6,
Ultimate Barrage,Immovable Stance,OFF,DEF,P1,0,0,8,
Ultimate Barrage,Inner Peace,OFF,OFF,P2,10,0,10,
Ultimate Barrage,Knee Crush,OFF,OFF,P1,10,1,6,
Ultimate Barrage,Lariat,OFF,OFF,P1,10,3,8,
Ultimate Barrage,Leg Sweep,OFF,DEF,P1,10,0,10,
Ultimate Barrage,Master Block,OFF,DEF,P1,0,0,10,
Ultimate Barrage,Master Dodge,OFF,DEF,P1,10,0,9,
Ultimate Barrage,Master Heavy,OFF,OFF,P1,10,3,7,
Ultimate Barrage,Master Light,OFF,OFF,P1,10,2,8,
Ultimate Barrage,Master Parry,OFF,DEF,P1,10,0,9,
Ultimate Barrage,Master Positioning,OFF,OFF,P2,10,0,10,
Ultimate Barrage,Master Reversal,OFF,DEF,P1,10,0,8,
Ultimate Barrage,Master Tech,OFF,OFF,P1,10,2,10,
Ultimate Barrage,One-Two,OFF,OFF,P1,10,1,9,
Ultimate Barrage,Overwhelming Aura,OFF,OFF,P2,10,5,10,
Ultimate Barrage,Parry Follow-up,OFF,DEF,P1,10,0,9,
Ultimate Barrage,Perfect Block,OFF,DEF,P1,0,0,10,
Ultimate Barrage,Perfect Strike,OFF,OFF,P1,10,3,9,
Ultimate Barrage,Precise Strike,OFF,OFF,P1,10,1,9,
Ultimate Barrage,Preparation,OFF,OFF,P2,10,0,10,
Ultimate Barrage,Prime,OFF,DEF,P1,0,0,10,
Ultimate Barrage,Pummel,OFF,OFF,SPEED_TIE,10,0,8,
Ultimate Barrage,Push,OFF,OFF,SPEED_TIE,10,0,9,
Ultimate Barrage,Push Kick,OFF,DEF,P1,10,0,9,
Ultimate Barrage,Quick Dodge,OFF,DEF,P1,10,0,10,
Ultimate Barrage,Read Defence,OFF,OFF,P1,10,0,10,
Ultimate Barrage,Read Offence,OFF,DEF,P1,10,0,10,
Ultimate Barrage,Redirect,OFF,DEF,P1,10,0,9,
Ultimate Barrage,Resounding Counter,OFF,DEF,P1,10,2,8,
Ultimate Barrage,Resounding Parry,OFF,DEF,P1,10,0,9,
Ultimate Barrage,Retreating Defence,OFF,DEF,P1,10,0,9,
Ultimate Barrage,Roll Punch,OFF,OFF,SPEED_TIE,10,3,7,
Ultimate Barrage,Roundhouse Kick,OFF,OFF,P1,10,3,8,
Ultimate Barrage,Slapping Parry,OFF,DEF,P1,10,2,9,
Ultimate Barrage,Slip Behind,OFF,DEF,P1,10,0,10,
Ultimate Barrage,Step-up,OFF,OFF,P2,10,0,9,
Ultimate Barrage,Strike Back,OFF,DEF,P1,10,0,10,
Ultimate Barrage,Suplex,OFF,OFF,P1,10,3,7,
Ultimate Barrage,Throw,OFF,OFF,P1,10,3,9,
Ultimate Barrage,Tiring Parry,OFF,DEF,P1,10,0,9,
Ultimate Barrage,Toppling Kick,OFF,DEF,P1,10,1,10,
Ultimate Barrage,Twist Arm,OFF,OFF,P2,10,0,10,
Ultimate Barrage,Ultimate Barrage,OFF,OFF,SPEED_TIE,10,10,0,
Ultimate Barrage,Unassailable Stance,OFF,OFF,P2,10,0,10,
Ultimate Barrage,Untouchable Dodge,OFF,DEF,P1,10,0,10,
Ultimate Barrage,Uppercut,OFF,OFF,SPEED_TIE,10,0,7,
Ultimate Barrage,Vital Point Assault,OFF,OFF,P1,10,4,10,
Ultimate Barrage,Vital Strike,OFF,OFF,P1,10,2,10,
Ultimate Barrage,Weave,OFF,DEF,P1,10,0,10,
Ultimate Barrage,Wind-up,OFF,DEF,P1,10,1,8,
Unassailable Stance,Active Block,OFF,DEF,P1,0,0,0,
Unassailable Stance,Adept Block,OFF,DEF,P1,0,0,0,
Unassailable Stance,Adept Dodge,OFF,DEF,P1,0,0,0,
Unassailable Stance,Adept Heavy,OFF,OFF,P1,0,2,-3,
Unassailable Stance,Adept Light,OFF,OFF,P1,0,2,-1,
Unassailable Stance,Adept Parry,OFF,DEF,P1,0,0,0,
Unassailable Stance,Adept Positioning,OFF,OFF,SPEED_TIE,0,0,0,
Unassailable Stance,Adept Reversal,OFF,DEF,P1,0,0,-1,
Unassailable Stance,Adept Tech,OFF,OFF,P1,0,1,0,
Unassailable Stance,Adjust Stance,OFF,OFF,P1,0,0,0,
Unassailable Stance,Advancing Parry,OFF,DEF,P1,0,0,0,
Unassailable Stance,Basic Block,OFF,DEF,P1,0,0,0,
Unassailable Stance,Basic Dodge,OFF,DEF,P1,0,0,0,
Unassailable Stance,Basic Heavy,OFF,OFF,P1,0,3,-3,
Unassailable Stance,Basic Light,OFF,OFF,P1,0,1,0,
Unassailable Stance,Basic Parry,OFF,DEF,P1,0,0,0,
Unassailable Stance,Basic Positioning,OFF,OFF,SPEED_TIE,0,0,0,
Unassailable Stance,Basic Reversal,OFF,DEF,P1,0,0,0,
Unassailable Stance,Basic Technical,OFF,OFF,P1,0,1,-1,
Unassailable Stance,Breakout,OFF,DEF,P1,0,0,-1,
Unassailable Stance,Catch,OFF,DEF,P1,0,0,0,
Unassailable Stance,Counter Strike,OFF,DEF,P1,0,1,0,
Unassailable Stance,Crushing Block,OFF,DEF,P1,0,1,0,
Unassailable Stance,Discombobulate,OFF,OFF,P1,0,1,0,
Unassailable Stance,Draining Defence,OFF,DEF,P1,0,0,0,
Unassailable Stance,Drop Kick,OFF,OFF,P1,0,4,0,
Unassailable Stance,Drop Prone,OFF,DEF,P1,0,0,0,
Unassailable Stance,Drop Punch,OFF,DEF,P1,0,3,0,
Unassailable Stance,Elbow Block,OFF,DEF,P1,0,1,0,
Unassailable Stance,Evading Dance,OFF,DEF,P1,0,0,-1,
Unassailable Stance,Final Strike,OFF,OFF,P1,0,15,0,
Unassailable Stance,Flying Kick,OFF,OFF,P1,0,1,-2,
Unassailable Stance,Go with the Flow,OFF,OFF,P1,0,0,0,
Unassailable Stance,Grab,OFF,OFF,P1,0,0,0,
Unassailable Stance,Hand Catch,OFF,DEF,P1,0,0,0,
Unassailable Stance,Haymaker,OFF,OFF,P1,0,2,-3,
Unassailable Stance,Headbutt,OFF,OFF,P1,0,0,0,
Unassailable Stance,100 Hand Slap,OFF,OFF,P1,0,4,-4,
Unassailable Stance,Immovable Stance,OFF,DEF,P1,0,0,-2,
Unassailable Stance,Inner Peace,OFF,OFF,SPEED_TIE,0,0,0,
Unassailable Stance,Knee Crush,OFF,OFF,P1,0,1,-4,
Unassailable Stance,Lariat,OFF,OFF,P1,0,3,-2,
Unassailable Stance,Leg Sweep,OFF,DEF,P1,0,0,0,
Unassailable Stance,Master Block,OFF,DEF,P1,0,0,0,
Unassailable Stance,Master Dodge,OFF,DEF,P1,0,0,-1,
Unassailable Stance,Master Heavy,OFF,OFF,P1,0,3,-3,
Unassailable Stance,Master Light,OFF,OFF,P1,0,2,-2,
Unassailable Stance,Master Parry,OFF,DEF,P1,0,0,0,
Unassailable Stance,Master Positioning,OFF,OFF,SPEED_TIE,0,0,0,
Unassailable Stance,Master Reversal,OFF,DEF,P1,0,0,-2,
Unassailable Stance,Master Tech,OFF,OFF,P1,0,2,0,
Unassailable Stance,One-Two,OFF,OFF,P1,0,1,-1,
Unassailable Stance,Overwhelming Aura,OFF,OFF,SPEED_TIE,0,5,0,
Unassailable Stance,Parry Follow-up,OFF,DEF,P1,0,0,0,
Unassailable Stance,Perfect Block,OFF,DEF,P1,0,0,0,
Unassailable Stance,Perfect Strike,OFF,OFF,P1,0,3,-1,
Unassailable Stance,Precise Strike,OFF,OFF,P1,0,1,-1,
Unassailable Stance,Preparation,OFF,OFF,SPEED_TIE,0,0,0,
Unassailable Stance,Prime,OFF,DEF,P1,0,0,0,
Unassailable Stance,Pummel,OFF,OFF,P1,0,0,-2,
Unassailable Stance,Push,OFF,OFF,P1,0,0,-1,
Unassailable Stance,Push Kick,OFF,DEF,P1,0,0,-1,
Unassailable Stance,Quick Dodge,OFF,DEF,P1,0,0,0,
Unassailable Stance,Read Defence,OFF,OFF,P1,0,0,0,
Unassailable Stance,Read Offence,OFF,DEF,P1,0,0,0,
Unassailable Stance,Redirect,OFF,DEF,P1,0,0,0,
Unassailable Stance,Resounding Counter,OFF,DEF,P1,0,2,-2,
Unassailable Stance,Resounding Parry,OFF,DEF,P1,0,0,0,
Unassailable Stance,Retreating Defence,OFF,DEF,P1,0,0,0,
Unassailable Stance,Roll Punch,OFF,OFF,P1,0,3,-3,
Unassailable Stance,Roundhouse Kick,OFF,OFF,P1,0,3,-2,
Unassailable Stance,Slapping Parry,OFF,DEF,P1,0,2,0,
Unassailable Stance,Slip Behind,OFF,DEF,P1,0,0,0,
Unassailable Stance,Step-up,OFF,OFF,SPEED_TIE,0,0,-1,
Unassailable Stance,Strike Back,OFF,DEF,P1,0,0,0,
Unassailable Stance,Suplex,OFF,OFF,P1,0,3,-3,
Unassailable Stance,Throw,OFF,OFF,P1,0,3,-1,
Unassailable Stance,Tiring Parry,OFF,DEF,P1,0,0,0,
Unassailable Stance,Toppling Kick,OFF,DEF,P1,0,1,0,
Unassailable Stance,Twist Arm,OFF,OFF,SPEED_TIE,0,0,0,
Unassailable Stance,Ultimate Barrage,OFF,OFF,P1,0,10,-10,
Unassailable Stance,Unassailable Stance,OFF,OFF,SPEED_TIE,0,0,0,
Unassailable Stance,Untouchable Dodge,OFF,DEF,P1,0,0,0,
Unassailable Stance,Uppercut,OFF,OFF,P1,0,0,-3,
Unassailable Stance,Vital Point Assault,OFF,OFF,P1,0,4,0,
Unassailable Stance,Vital Strike,OFF,OFF,P1,0,2,0,
Unassailable Stance,Weave,OFF,DEF,P1,0,0,0,
Unassailable Stance,Wind-up,OFF,DEF,P1,0,1,-2,
Untouchable Dodge,Active Block,DEF,DEF,P2,0,0,0,
Untouchable Dodge,Adept Block,DEF,DEF,P2,0,0,0,
Untouchable Dodge,Adept Dodge,DEF,DEF,P1,0,0,0,
Untouchable Dodge,Adept Heavy,DEF,OFF,P2,0,2,-3,
Untouchable Dodge,Adept Light,DEF,OFF,P2,0,2,-1,
Untouchable Dodge,Adept Parry,DEF,DEF,P2,0,0,0,
Untouchable Dodge,Adept Positioning,DEF,OFF,P2,0,0,0,
Untouchable Dodge,Adept Reversal,DEF,DEF,P2,0,0,-1,
Untouchable Dodge,Adept Tech,DEF,OFF,P2,0,1,0,
Untouchable Dodge,Adjust Stance,DEF,OFF,P2,0,0,0,
Untouchable Dodge,Advancing Parry,DEF,DEF,SPEED_TIE,0,0,0,
Untouchable Dodge,Basic Block,DEF,DEF,P2,0,0,0,
Untouchable Dodge,Basic Dodge,DEF,DEF,SPEED_TIE,0,0,0,
Untouchable Dodge,Basic Heavy,DEF,OFF,P2,0,3,-3,
Untouchable Dodge,Basic Light,DEF,OFF,P2,0,1,0,
Untouchable Dodge,Basic Parry,DEF,DEF,P2,0,0,0,
Untouchable Dodge,Basic Positioning,DEF,OFF,P2,0,0,0,
Untouchable Dodge,Basic Reversal,DEF,DEF,P2,0,0,0,
Untouchable Dodge,Basic Technical,DEF,OFF,P2,0,1,-1,
Untouchable Dodge,Breakout,DEF,DEF,SPEED_TIE,0,0,-1,
Untouchable Dodge,Catch,DEF,DEF,SPEED_TIE,0,0,0,
Untouchable Dodge,Counter Strike,DEF,DEF,P2,0,1,0,
Untouchable Dodge,Crushing Block,DEF,DEF,P2,0,1,0,
Untouchable Dodge,Discombobulate,DEF,OFF,P2,0,1,0,
Untouchable Dodge,Draining Defence,DEF,DEF,P2,0,0,0,
Untouchable Dodge,Drop Kick,DEF,OFF,P2,0,4,0,
Untouchable Dodge,Drop Prone,DEF,DEF,P1,0,0,0,
Untouchable Dodge,Drop Punch,DEF,DEF,P1,0,3,0,
Untouchable Dodge,Elbow Block,DEF,DEF,P2,0,1,0,
Untouchable Dodge,Evading Dance,DEF,DEF,P1,0,0,-1,
Untouchable Dodge,Final Strike,DEF,OFF,P2,0,15,0,
Untouchable Dodge,Flying Kick,DEF,OFF,P2,0,1,-2,
Untouchable Dodge,Go with the Flow,DEF,OFF,P2,0,0,0,
Untouchable Dodge,Grab,DEF,OFF,P2,0,0,0,
Untouchable Dodge,Hand Catch,DEF,DEF,P2,0,0,0,
Untouchable Dodge,Haymaker,DEF,OFF,P2,0,2,-3,
Untouchable Dodge,Headbutt,DEF,OFF,P2,0,0,0,
Untouchable Dodge,100 Hand Slap,DEF,OFF,P2,0,4,-4,
Untouchable Dodge,Immovable Stance,DEF,DEF,SPEED_TIE,0,0,-2,
Untouchable Dodge,Inner Peace,DEF,OFF,P2,0,0,0,
Untouchable Dodge,Knee Crush,DEF,OFF,P2,0,1,-4,
Untouchable Dodge,Lariat,DEF,OFF,P2,0,3,-2,
Untouchable Dodge,Leg Sweep,DEF,DEF,P2,0,0,0,
Untouchable Dodge,Master Block,DEF,DEF,P2,0,0,0,
Untouchable Dodge,Master Dodge,DEF,DEF,SPEED_TIE,0,0,-1,
Untouchable Dodge,Master Heavy,DEF,OFF,P2,0,3,-3,
Untouchable Dodge,Master Light,DEF,OFF,P2,0,2,-2,
Untouchable Dodge,Master Parry,DEF,DEF,P2,0,0,0,
Untouchable Dodge,Master Positioning,DEF,OFF,P2,0,0,0,
Untouchable Dodge,Master Reversal,DEF,DEF,SPEED_TIE,0,0,-2,
Untouchable Dodge,Master Tech,DEF,OFF,P2,0,2,0,
Untouchable Dodge,One-Two,DEF,OFF,P2,0,1,-1,
Untouchable Dodge,Overwhelming Aura,DEF,OFF,P2,0,5,0,
Untouchable Dodge,Parry Follow-up,DEF,DEF,P2,0,0,0,
Untouchable Dodge,Perfect Block,DEF,DEF,SPEED_TIE,0,0,0,
Untouchable Dodge,Perfect Strike,DEF,OFF,P2,0,3,-1,
Untouchable Dodge,Precise Strike,DEF,OFF,P2,0,1,-1,
Untouchable Dodge,Preparation,DEF,OFF,P2,0,0,0,
Untouchable Dodge,Prime,DEF,DEF,P2,0,0,0,
Untouchable Dodge,Pummel,DEF,OFF,P2,0,0,-2,
Untouchable Dodge,Push,DEF,OFF,P2,0,0,-1,
Untouchable Dodge,Push Kick,DEF,DEF,P2,0,0,-1,
Untouchable Dodge,Quick Dodge,DEF,DEF,P2,0,0,0,
Untouchable Dodge,Read Defence,DEF,OFF,P2,0,0,0,
Untouchable Dodge,Read Offence,DEF,DEF,SPEED_TIE,0,0,0,
Untouchable Dodge,Redirect,DEF,DEF,P2,0,0,0,
Untouchable Dodge,Resounding Counter,DEF,DEF,P2,0,2,-2,
Untouchable Dodge,Resounding Parry,DEF,DEF,P2,0,0,0,
Untouchable Dodge,Retreating Defence,DEF,DEF,P2,0,0,0,
Untouchable Dodge,Roll Punch,DEF,OFF,P2,0,3,-3,
Untouchable Dodge,Roundhouse Kick,DEF,OFF,P2,0,3,-2,
Untouchable Dodge,Slapping Parry,DEF,DEF,P2,0,2,0,
Untouchable Dodge,Slip Behind,DEF,DEF,P1,0,0,0,
Untouchable Dodge,Step-up,DEF,OFF,P2,0,0,-1,
Untouchable Dodge,Strike Back,DEF,DEF,P2,0,0,0,
Untouchable Dodge,Suplex,DEF,OFF,P2,0,3,-3,
Untouchable Dodge,Throw,DEF,OFF,P2,0,3,-1,
Untouchable Dodge,Tiring Parry,DEF,DEF,P2,0,0,0,
Untouchable Dodge,Toppling Kick,DEF,DEF,P2,0,1,0,
Untouchable Dodge,Twist Arm,DEF,OFF,P2,0,0,0,
Untouchable Dodge,Ultimate Barrage,DEF,OFF,P2,0,10,-10,
Untouchable Dodge,Unassailable Stance,DEF,OFF,P2,0,0,0,
Untouchable Dodge,Untouchable Dodge,DEF,DEF,SPEED_TIE,0,0,0,
Untouchable Dodge,Uppercut,DEF,OFF,P2,0,0,-3,
Untouchable Dodge,Vital Point Assault,DEF,OFF,P2,0,4,0,
Untouchable Dodge,Vital Strike,DEF,OFF,P2,0,2,0,
Untouchable Dodge,Weave,DEF,DEF,P2,0,0,0,
Untouchable Dodge,Wind-up,DEF,DEF,P1,0,1,-2,
Uppercut,Active Block,OFF,DEF,P1,0,0,0,
Uppercut,Adept Block,OFF,DEF,P1,0,0,3,
Uppercut,Adept Dodge,OFF,DEF,P1,0,0,3,
Uppercut,Adept Heavy,OFF,OFF,P1,0,2,0,
Uppercut,Adept Light,OFF,OFF,SPEED_TIE,0,2,2,
Uppercut,Adept Parry,OFF,DEF,P1,0,0,0,
Uppercut,Adept Positioning,OFF,OFF,P2,0,0,3,
Uppercut,Adept Reversal,OFF,DEF,P1,0,0,2,
Uppercut,Adept Tech,OFF,OFF,P1,0,1,3,
Uppercut,Adjust Stance,OFF,OFF,SPEED_TIE,0,0,3,
Uppercut,Advancing Parry,OFF,DEF,P1,0,0,0,
Uppercut,Basic Block,OFF,DEF,P1,0,0,3,
Uppercut,Basic Dodge,OFF,DEF,P1,0,0,3,
Uppercut,Basic Heavy,OFF,OFF,P1,0,3,0,
Uppercut,Basic Light,OFF,OFF,SPEED_TIE,0,1,3,
Uppercut,Basic Parry,OFF,DEF,P1,0,0,0,
Uppercut,Basic Positioning,OFF,OFF,P2,0,0,3,
Uppercut,Basic Reversal,OFF,DEF,P1,0,0,3,
Uppercut,Basic Technical,OFF,OFF,P1,0,1,2,
Uppercut,Breakout,OFF,DEF,P1,0,0,2,
Uppercut,Catch,OFF,DEF,P1,0,0,3,
Uppercut,Counter Strike,OFF,DEF,P1,0,1,0,
Uppercut,Crushing Block,OFF,DEF,P1,0,1,3,
Uppercut,Discombobulate,OFF,OFF,SPEED_TIE,0,1,3,
Uppercut,Draining Defence,OFF,DEF,P1,0,0,3,
Uppercut,Drop Kick,OFF,OFF,P1,0,4,3,
Uppercut,Drop Prone,OFF,DEF,P1,0,0,3,
Uppercut,Drop Punch,OFF,DEF,P1,0,3,3,
Uppercut,Elbow Block,OFF,DEF,P1,0,1,3,
Uppercut,Evading Dance,OFF,DEF,P1,0,0,2,
Uppercut,Final Strike,OFF,OFF,P1,0,15,3,
Uppercut,Flying Kick,OFF,OFF,P1,0,1,1,
Uppercut,Go with the Flow,OFF,OFF,P1,0,0,3,
Uppercut,Grab,OFF,OFF,SPEED_TIE,0,0,3,
Uppercut,Hand Catch,OFF,DEF,P1,0,0,3,
Uppercut,Haymaker,OFF,OFF,P1,0,2,0,
Uppercut,Headbutt,OFF,OFF,SPEED_TIE,0,0,3,
Uppercut,100 Hand Slap,OFF,OFF,SPEED_TIE,0,4,-1,
Uppercut,Immovable Stance,OFF,DEF,P1,0,0,1,
Uppercut,Inner Peace,OFF,OFF,P2,0,0,3,
Uppercut,Knee Crush,OFF,OFF,P1,0,1,-1,
Uppercut,Lariat,OFF,OFF,P1,0,3,1,
Uppercut,Leg Sweep,OFF,DEF,P1,0,0,3,
Uppercut,Master Block,OFF,DEF,P1,0,0,3,
Uppercut,Master Dodge,OFF,DEF,P1,0,0,2,
Uppercut,Master Heavy,OFF,OFF,P1,0,3,0,
Uppercut,Master Light,OFF,OFF,P1,0,2,1,
Uppercut,Master Parry,OFF,DEF,P1,0,0,0,
Uppercut,Master Positioning,OFF,OFF,P2,0,0,3,
Uppercut,Master Reversal,OFF,DEF,P1,0,0,1,
Uppercut,Master Tech,OFF,OFF,P1,0,2,3,
Uppercut,One-Two,OFF,OFF,P1,0,1,2,
Uppercut,Overwhelming Aura,OFF,OFF,P2,0,5,3,
Uppercut,Parry Follow-up,OFF,DEF,P1,0,0,0,
Uppercut,Perfect Block,OFF,DEF,P1,0,0,3,
Uppercut,Perfect Strike,OFF,OFF,P1,0,3,2,
Uppercut,Precise Strike,OFF,OFF,P1,0,1,2,
Uppercut,Preparation,OFF,OFF,P2,0,0,3,
Uppercut,Prime,OFF,DEF,P1,0,0,3,
Uppercut,Pummel,OFF,OFF,SPEED_TIE,0,0,1,
Uppercut,Push,OFF,OFF,SPEED_TIE,0,0,2,
Uppercut,Push Kick,OFF,DEF,P1,0,0,2,
Uppercut,Quick Dodge,OFF,DEF,P1,0,0,3,
Uppercut,Read Defence,OFF,OFF,P1,0,0,3,
Uppercut,Read Offence,OFF,DEF,P1,0,0,3,
Uppercut,Redirect,OFF,DEF,P1,0,0,0,
Uppercut,Resounding Counter,OFF,DEF,P1,0,2,1,
Uppercut,Resounding Parry,OFF,DEF,P1,0,0,0,
Uppercut,Retreating Defence,OFF,DEF,P1,0,0,0,
Uppercut,Roll Punch,OFF,OFF,SPEED_TIE,0,3,0,
Uppercut,Roundhouse Kick,OFF,OFF,P1,0,3,1,
Uppercut,Slapping Parry,OFF,DEF,P1,0,2,0,
Uppercut,Slip Behind,OFF,DEF,P1,0,0,3,
Uppercut,Step-up,OFF,OFF,P2,0,0,2,
Uppercut,Strike Back,OFF,DEF,P1,0,0,3,
Uppercut,Suplex,OFF,OFF,P1,0,3,0,
Uppercut,Throw,OFF,OFF,P1,0,3,2,
Uppercut,Tiring Parry,OFF,DEF,P1,0,0,0,
Uppercut,Toppling Kick,OFF,DEF,P1,0,1,3,
Uppercut,Twist Arm,OFF,OFF,P2,0,0,3,
Uppercut,Ultimate Barrage,OFF,OFF,SPEED_TIE,0,10,-7,
Uppercut,Unassailable Stance,OFF,OFF,P2,0,0,3,
Uppercut,Untouchable Dodge,OFF,DEF,P1,0,0,3,
Uppercut,Uppercut,OFF,OFF,SPEED_TIE,0,0,0,
Uppercut,Vital Point Assault,OFF,OFF,P1,0,4,3,
Uppercut,Vital Strike,OFF,OFF,P1,0,2,3,
Uppercut,Weave,OFF,DEF,P1,0,0,3,
Uppercut,Wind-up,OFF,DEF,P1,0,1,1,
Vital Point Assault,Active Block,OFF,DEF,P1,2,0,0,
Vital Point Assault,Adept Block,OFF,DEF,P1,0,0,0,
Vital Point Assault,Adept Dodge,OFF,DEF,P1,4,0,0,
Vital Point Assault,Adept Heavy,OFF,OFF,SPEED_TIE,4,2,-3,
Vital Point Assault,Adept Light,OFF,OFF,P2,4,2,-1,
Vital Point Assault,Adept Parry,OFF,DEF,P1,4,0,0,
Vital Point Assault,Adept Positioning,OFF,OFF,P2,4,0,0,
Vital Point Assault,Adept Reversal,OFF,DEF,P1,4,0,-1,
Vital Point Assault,Adept Tech,OFF,OFF,SPEED_TIE,4,1,0,
Vital Point Assault,Adjust Stance,OFF,OFF,P2,4,0,0,
Vital Point Assault,Advancing Parry,OFF,DEF,P1,4,0,0,
Vital Point Assault,Basic Block,OFF,DEF,P1,2,0,0,
Vital Point Assault,Basic Dodge,OFF,DEF,P1,4,0,0,
Vital Point Assault,Basic Heavy,OFF,OFF,P1,4,3,-3,
Vital Point Assault,Basic Light,OFF,OFF,P2,4,1,0,
Vital Point Assault,Basic Parry,OFF,DEF,P1,4,0,0,
Vital Point Assault,Basic Positioning,OFF,OFF,P2,4,0,0,
Vital Point Assault,Basic Reversal,OFF,DEF,P1,4,0,0,
Vital Point Assault,Basic Technical,OFF,OFF,SPEED_TIE,4,1,-1,
Vital Point Assault,Breakout,OFF,DEF,P1,2,0,-1,
Vital Point Assault,Catch,OFF,DEF,P1,0,0,0,
Vital Point Assault,Counter Strike,OFF,DEF,P1,4,1,0,
Vital Point Assault,Crushing Block,OFF,DEF,P1,0,1,0,
Vital Point Assault,Discombobulate,OFF,OFF,P2,4,1,0,
Vital Point Assault,Draining Defence,OFF,DEF,P1,2,0,0,
Vital Point Assault,Drop Kick,OFF,OFF,SPEED_TIE,4,4,0,
Vital Point Assault,Drop Prone,OFF,DEF,P1,0,0,0,
Vital Point Assault,Drop Punch,OFF,DEF,P1,2,3,0,
Vital Point Assault,Elbow Block,OFF,DEF,P1,0,1,0,
Vital Point Assault,Evading Dance,OFF,DEF,P1,4,0,-1,
Vital Point Assault,Final Strike,OFF,OFF,P1,4,15,0,
Vital Point Assault,Flying Kick,OFF,OFF,SPEED_TIE,4,1,-2,
Vital Point Assault,Go with the Flow,OFF,OFF,P1,4,0,0,
Vital Point Assault,Grab,OFF,OFF,P2,4,0,0,
Vital Point Assault,Hand Catch,OFF,DEF,P1,2,0,0,
Vital Point Assault,Haymaker,OFF,OFF,P1,4,2,-3,
Vital Point Assault,Headbutt,OFF,OFF,P2,4,0,0,
Vital Point Assault,100 Hand Slap,OFF,OFF,P2,4,4,-4,
Vital Point Assault,Immovable Stance,OFF,DEF,P1,0,0,-2,
Vital Point Assault,Inner Peace,OFF,OFF,P2,4,0,0,
Vital Point Assault,Knee Crush,OFF,OFF,P1,4,1,-4,
Vital Point Assault,Lariat,OFF,OFF,SPEED_TIE,4,3,-2,
Vital Point Assault,Leg Sweep,OFF,DEF,P1,4,0,0,
Vital Point Assault,Master Block,OFF,DEF,P1,0,0,0,
Vital Point Assault,Master Dodge,OFF,DEF,P1,4,0,-1,
Vital Point Assault,Master Heavy,OFF,OFF,P1,4,3,-3,
Vital Point Assault,Master Light,OFF,OFF,P1,4,2,-2,
Vital Point Assault,Master Parry,OFF,DEF,P1,4,0,0,
Vital Point Assault,Master Positioning,OFF,OFF,P2,4,0,0,
Vital Point Assault,Master Reversal,OFF,DEF,P1,4,0,-2,
Vital Point Assault,Master Tech,OFF,OFF,P1,4,2,0,
Vital Point Assault,One-Two,OFF,OFF,SPEED_TIE,4,1,-1,
Vital Point Assault,Overwhelming Aura,OFF,OFF,P2,4,5,0,
Vital Point Assault,Parry Follow-up,OFF,DEF,P1,4,0,0,
Vital Point Assault,Perfect Block,OFF,DEF,P1,0,0,0,
Vital Point Assault,Perfect Strike,OFF,OFF,P1,4,3,-1,
Vital Point Assault,Precise Strike,OFF,OFF,SPEED_TIE,4,1,-1,
Vital Point Assault,Preparation,OFF,OFF,P2,4,0,0,
Vital Point Assault,Prime,OFF,DEF,P1,2,0,0,
Vital Point Assault,Pummel,OFF,OFF,P2,4,0,-2,
Vital Point Assault,Push,OFF,OFF,P2,4,0,-1,
Vital Point Assault,Push Kick,OFF,DEF,P1,4,0,-1,
Vital Point Assault,Quick Dodge,OFF,DEF,P1,4,0,0,
Vital Point Assault,Read Defence,OFF,OFF,SPEED_TIE,4,0,0,
Vital Point Assault,Read Offence,OFF,DEF,P1,4,0,0,
Vital Point Assault,Redirect,OFF,DEF,P1,4,0,0,
Vital Point Assault,Resounding Counter,OFF,DEF,P1,4,2,-2,
Vital Point Assault,Resounding Parry,OFF,DEF,P1,4,0,0,
Vital Point Assault,Retreating Defence,OFF,DEF,P1,4,0,0,
